DATE,avg_station_max,overall_max
2023-09-12 00:53:00,30.0,30.0
2023-09-12 07:59:00,999.9,999.9
2023-09-12 18:53:00,31.1,31.1
2023-09-12 19:53:00,31.7,31.7
2023-09-12 20:53:00,32.8,32.8
2023-09-12 21:53:00,32.2,32.2
2023-09-12 22:53:00,31.1,31.1
2023-09-13 07:59:00,999.9,999.9
2023-09-14 07:59:00,999.9,999.9
2023-09-15 07:59:00,999.9,999.9
2023-09-16 07:59:00,999.9,999.9
2023-09-17 07:59:00,999.9,999.9
2023-09-18 07:59:00,999.9,999.9
2023-09-19 07:59:00,999.9,999.9
2023-09-20 07:59:00,999.9,999.9
2023-09-21 07:59:00,999.9,999.9
2023-09-22 07:59:00,999.9,999.9
2023-09-23 07:59:00,999.9,999.9
2023-09-24 07:59:00,999.9,999.9
2023-09-24 20:53:00,30.0,30.0
2023-09-24 21:53:00,30.6,30.6
2023-09-24 22:53:00,30.6,30.6
2023-09-25 07:59:00,999.9,999.9
2023-09-25 21:53:00,30.0,30.0
2023-09-26 07:59:00,999.9,999.9
2023-09-26 20:53:00,31.1,31.1
2023-09-26 21:53:00,31.7,31.7
2023-09-26 22:53:00,31.1,31.1
2023-09-26 23:53:00,30.0,30.0
2023-09-27 07:59:00,999.9,999.9
2023-09-27 19:53:00,30.0,30.0
2023-09-27 20:53:00,31.7,31.7
2023-09-27 21:53:00,32.8,32.8
2023-09-27 22:53:00,32.8,32.8
2023-09-27 23:53:00,30.6,30.6
2023-09-28 07:59:00,999.9,999.9
2023-09-29 07:59:00,999.9,999.9
2023-09-30 07:59:00,999.9,999.9
2023-10-01 07:59:00,999.9,999.9
2023-10-02 07:59:00,999.9,999.9
2023-10-03 07:59:00,999.9,999.9
2023-10-03 21:53:00,30.0,30.0
2023-10-03 22:53:00,30.0,30.0
2023-10-04 07:59:00,999.9,999.9
2023-10-04 17:53:00,30.6,30.6
2023-10-04 18:53:00,31.7,31.7
2023-10-04 19:53:00,32.2,32.2
2023-10-04 20:53:00,33.3,33.3
2023-10-04 21:53:00,33.9,33.9
2023-10-04 22:53:00,34.4,34.4
2023-10-04 23:53:00,34.4,34.4
2023-10-05 00:53:00,32.8,32.8
2023-10-05 01:53:00,30.0,30.0
2023-10-05 07:59:00,999.9,999.9
2023-10-05 17:53:00,32.2,32.2
2023-10-05 18:53:00,34.4,34.4
2023-10-05 19:53:00,35.0,35.0
2023-10-05 20:53:00,36.1,36.1
2023-10-05 21:53:00,36.1,36.1
2023-10-05 22:53:00,36.7,36.7
2023-10-05 23:53:00,36.1,36.1
2023-10-06 00:53:00,32.2,32.2
2023-10-06 07:59:00,999.9,999.9
2023-10-06 17:53:00,33.3,33.3
2023-10-06 18:53:00,35.6,35.6
2023-10-06 19:53:00,36.7,36.7
2023-10-06 20:53:00,37.8,37.8
2023-10-06 21:53:00,37.8,37.8
2023-10-06 22:53:00,38.3,38.3
2023-10-06 23:53:00,34.4,34.4
2023-10-07 00:53:00,31.7,31.7
2023-10-07 07:59:00,999.9,999.9
2023-10-07 18:53:00,32.2,32.2
2023-10-07 19:53:00,35.0,35.0
2023-10-07 20:53:00,36.7,36.7
2023-10-07 21:53:00,37.8,37.8
2023-10-07 22:53:00,36.7,36.7
2023-10-07 23:53:00,35.6,35.6
2023-10-08 00:53:00,32.8,32.8
2023-10-08 07:59:00,999.9,999.9
2023-10-08 17:53:00,30.6,30.6
2023-10-08 18:53:00,32.2,32.2
2023-10-08 19:53:00,34.4,34.4
2023-10-08 20:53:00,35.0,35.0
2023-10-08 21:53:00,35.0,35.0
2023-10-08 22:53:00,34.4,34.4
2023-10-08 23:53:00,32.8,32.8
2023-10-09 00:53:00,30.6,30.6
2023-10-09 07:59:00,999.9,999.9
2023-10-09 18:53:00,30.0,30.0
2023-10-09 19:53:00,31.1,31.1
2023-10-09 20:53:00,31.7,31.7
2023-10-09 21:53:00,30.0,30.0
2023-10-09 22:53:00,30.0,30.0
2023-10-10 07:59:00,999.9,999.9
2023-10-11 07:59:00,999.9,999.9
2023-10-12 07:59:00,999.9,999.9
2023-10-13 07:59:00,999.9,999.9
2023-10-14 07:59:00,999.9,999.9
2023-10-14 20:53:00,30.0,30.0
2023-10-14 21:53:00,30.6,30.6
2023-10-14 22:53:00,30.6,30.6
2023-10-15 07:59:00,999.9,999.9
2023-10-15 17:53:00,30.0,30.0
2023-10-15 18:53:00,33.3,33.3
2023-10-15 19:53:00,34.4,34.4
2023-10-15 20:53:00,35.0,35.0
2023-10-15 21:53:00,35.0,35.0
2023-10-15 22:53:00,35.6,35.6
2023-10-15 23:53:00,32.8,32.8
2023-10-16 00:53:00,30.0,30.0
2023-10-16 07:59:00,999.9,999.9
2023-10-16 19:53:00,31.7,31.7
2023-10-16 20:53:00,33.3,33.3
2023-10-16 21:53:00,33.9,33.9
2023-10-16 22:53:00,33.3,33.3
2023-10-16 23:53:00,31.7,31.7
2023-10-17 07:59:00,999.9,999.9
2023-10-17 19:53:00,31.1,31.1
2023-10-17 20:53:00,31.7,31.7
2023-10-17 21:53:00,32.2,32.2
2023-10-17 22:53:00,31.7,31.7
2023-10-17 23:53:00,30.0,30.0
2023-10-18 07:59:00,999.9,999.9
2023-10-18 17:53:00,30.6,30.6
2023-10-18 18:53:00,34.4,34.4
2023-10-18 19:53:00,37.2,37.2
2023-10-18 20:53:00,38.3,38.3
2023-10-18 21:53:00,38.3,38.3
2023-10-18 22:53:00,35.0,35.0
2023-10-18 23:53:00,32.8,32.8
2023-10-19 00:53:00,30.0,30.0
2023-10-19 07:59:00,999.9,999.9
2023-10-19 17:53:00,32.2,32.2
2023-10-19 18:53:00,35.0,35.0
2023-10-19 19:53:00,36.7,36.7
2023-10-19 20:53:00,36.1,36.1
2023-10-19 21:53:00,36.7,36.7
2023-10-19 22:53:00,35.0,35.0
2023-10-19 23:53:00,32.8,32.8
2023-10-20 00:53:00,30.0,30.0
2023-10-20 07:59:00,999.9,999.9
2023-10-20 18:53:00,31.1,31.1
2023-10-20 19:53:00,33.9,33.9
2023-10-20 20:53:00,35.0,35.0
2023-10-20 21:53:00,35.6,35.6
2023-10-20 22:53:00,35.6,35.6
2023-10-20 23:53:00,33.3,33.3
2023-10-21 00:53:00,30.6,30.6
2023-10-21 07:59:00,999.9,999.9
2023-10-21 18:53:00,30.0,30.0
2023-10-21 19:53:00,32.2,32.2
2023-10-21 20:53:00,31.1,31.1
2023-10-21 21:53:00,31.7,31.7
2023-10-21 22:53:00,30.6,30.6
2023-10-22 07:59:00,999.9,999.9
2023-10-23 07:59:00,999.9,999.9
2023-10-24 07:59:00,999.9,999.9
2023-10-25 07:59:00,999.9,999.9
2023-10-26 07:59:00,999.9,999.9
2023-10-27 07:59:00,999.9,999.9
2023-10-28 07:59:00,999.9,999.9
2023-10-29 07:59:00,999.9,999.9
2023-10-30 07:59:00,999.9,999.9
2023-10-31 07:59:00,999.9,999.9
2023-11-01 07:59:00,999.9,999.9
2023-11-01 21:53:00,30.0,30.0
2023-11-01 22:53:00,30.6,30.6
2023-11-01 23:53:00,30.0,30.0
2023-11-02 07:59:00,999.9,999.9
2023-11-02 19:53:00,30.0,30.0
2023-11-02 20:53:00,30.6,30.6
2023-11-02 21:53:00,30.6,30.6
2023-11-02 22:53:00,30.0,30.0
2023-11-03 07:59:00,999.9,999.9
2023-11-03 20:53:00,30.0,30.0
2023-11-03 21:53:00,30.6,30.6
2023-11-03 22:53:00,30.6,30.6
2023-11-04 07:59:00,999.9,999.9
2023-11-04 20:53:00,30.0,30.0
2023-11-04 21:53:00,30.0,30.0
2023-11-05 07:59:00,999.9,999.9
2023-11-05 20:53:00,30.0,30.0
2023-11-05 21:53:00,30.0,30.0
2023-11-05 22:53:00,30.6,30.6
2023-11-06 07:59:00,999.9,999.9
2023-11-07 07:59:00,999.9,999.9
2023-11-08 07:59:00,999.9,999.9
2023-11-09 07:59:00,999.9,999.9
2023-11-10 07:59:00,999.9,999.9
2023-11-11 07:59:00,999.9,999.9
2023-11-12 07:59:00,999.9,999.9
2023-11-12 21:53:00,30.0,30.0
2023-11-13 07:59:00,999.9,999.9
2023-11-14 07:59:00,999.9,999.9
2023-11-15 07:59:00,999.9,999.9
2023-11-16 04:33:00,999.9,999.9
2023-11-16 04:53:00,999.9,999.9
2023-11-16 05:53:00,999.9,999.9
2023-11-16 06:53:00,999.9,999.9
2023-11-16 07:28:00,999.9,999.9
2023-11-16 07:53:00,999.9,999.9
2023-11-16 07:59:00,999.9,999.9
2023-11-16 08:32:00,999.9,999.9
2023-11-16 08:40:00,999.9,999.9
2023-11-16 08:50:00,999.9,999.9
2023-11-16 08:53:00,999.9,999.9
2023-11-16 09:06:00,999.9,999.9
2023-11-16 09:14:00,999.9,999.9
2023-11-16 09:31:00,999.9,999.9
2023-11-16 09:53:00,999.9,999.9
2023-11-16 10:12:00,999.9,999.9
2023-11-16 10:53:00,999.9,999.9
2023-11-16 11:53:00,999.9,999.9
2023-11-16 12:51:00,999.9,999.9
2023-11-16 12:53:00,999.9,999.9
2023-11-16 13:28:00,999.9,999.9
2023-11-16 13:53:00,999.9,999.9
2023-11-17 07:59:00,999.9,999.9
2023-11-17 08:53:00,999.9,999.9
2023-11-17 09:53:00,999.9,999.9
2023-11-17 10:53:00,999.9,999.9
2023-11-17 11:53:00,999.9,999.9
2023-11-18 07:59:00,999.9,999.9
2023-11-19 07:59:00,999.9,999.9
2023-11-20 07:59:00,999.9,999.9
2023-11-21 07:59:00,999.9,999.9
2023-11-22 07:59:00,999.9,999.9
2023-11-23 07:59:00,999.9,999.9
2023-11-24 07:59:00,999.9,999.9
2023-11-25 07:59:00,999.9,999.9
2023-11-26 07:59:00,999.9,999.9
2023-11-27 07:59:00,999.9,999.9
2023-11-28 07:59:00,999.9,999.9
2023-11-29 07:59:00,999.9,999.9
2023-11-30 07:59:00,999.9,999.9
2023-12-01 07:59:00,999.9,999.9
2023-12-02 07:59:00,999.9,999.9
2023-12-03 07:59:00,999.9,999.9
2023-12-04 07:59:00,999.9,999.9
2023-12-05 07:59:00,999.9,999.9
2023-12-06 07:59:00,999.9,999.9
2023-12-07 07:59:00,999.9,999.9
2023-12-08 07:59:00,999.9,999.9
2023-12-08 13:24:00,999.9,999.9
2023-12-08 13:38:00,999.9,999.9
2023-12-08 13:53:00,999.9,999.9
2023-12-09 07:59:00,999.9,999.9
2023-12-10 07:59:00,999.9,999.9
2023-12-11 07:59:00,999.9,999.9
2023-12-12 07:59:00,999.9,999.9
2023-12-13 07:59:00,999.9,999.9
2023-12-14 07:59:00,999.9,999.9
2023-12-15 07:59:00,999.9,999.9
2023-12-16 07:59:00,999.9,999.9
2023-12-17 07:59:00,999.9,999.9
2023-12-18 07:59:00,999.9,999.9
2023-12-19 07:59:00,999.9,999.9
2023-12-20 07:21:00,999.9,999.9
2023-12-20 07:46:00,999.9,999.9
2023-12-20 07:59:00,999.9,999.9
2023-12-21 07:59:00,999.9,999.9
2023-12-22 07:59:00,999.9,999.9
2023-12-23 07:59:00,999.9,999.9
2023-12-24 07:59:00,999.9,999.9
2023-12-25 07:59:00,999.9,999.9
2023-12-26 07:59:00,999.9,999.9
2023-12-27 07:59:00,999.9,999.9
2023-12-28 07:59:00,999.9,999.9
2023-12-29 07:59:00,999.9,999.9
2023-12-30 07:59:00,999.9,999.9
2023-12-31 07:59:00,999.9,999.9
